1018.22,102.639999
1020.24,102.199997
1029.85,102.050003
1034.35,101.639999
1039.25,101.940002
1033.78,101.489998
1038.73,101.389999
1038.06,101.68
1045.35,102.0
1049.48,101.440002
1046.76,101.18
1050.07,101.389999
1039.32,101.040001
1044.68,101.139999
1046.03,101.389999
1030.36,101.75
1033.77,101.839996
1028.91,101.800003
1031.13,102.040001
1046.79,101.800003
1048.11,102.080002
1046.94,101.790001
1050.71,101.900002
1059.02,101.330002
1053.25,101.449997
1051.81,101.5
1058.05,101.18
1053.21,100.690002
1047.11,101.080002
1046.57,101.18
1058.56,101.040001
1058.41,101.529999
1050.35,101.919998
1043.63,102.220001
1034.15,102.129997
1042.44,102.279999
1033.65,102.0
1035.28,102.339996
1052.08,102.089996
1053.89,101.779999
1058.45,102.080002
1058.2,101.75
1070.12,101.150002
1066.62,100.839996
1064.73,100.900002
1069.72,101.139999
1061.5,101.889999
1069.3,101.989998
1060.18,102.040001
1059.05,101.739998
1071.21,101.589996
1074.14,102.239998
1068.04,102.199997
1075.13,102.099998
1076.48,102.440002
1089.18,102.449997
1088.67,102.540001
1092.94,102.690002
1096.02,102.389999
1094.04,102.339996
1095.89,102.589996
1109.48,102.5
1109.64,102.290001
1111.92,102.0
1108.48,102.150002
1122.22,101.540001
1123.67,101.940002
1126.33,102.199997
1131.92,102.199997
1121.86,103.139999
1127.23,103.199997
1121.22,103.040001
1130.52,103.050003
1132.05,103.349998
1139.83,103.400002
1138.77,103.18
1147.62,103.279999
1143.94,103.379997
1141.55,103.779999
1155.37,103.080002
1144.05,102.879997
1128.48,103.139999
1134.11,102.540001
1131.13,102.830002
1135.26,102.540001
1136.03,102.779999
1126.52,102.68
1128.59,102.599998
1142.76,102.639999
1139.81,102.93
1145.54,102.879997
1157.76,102.669998
1152.11,103.199997
1145.81,103.230003
1156.99,103.279999
1151.82,103.449997
1147.06,103.080002
1144.11,103.230003
1140.99,103.080002
1139.09,103.330002
1143.67,103.349998
1144.91,103.330002
1144.94,103.489998
1155.96,103.349998
1149.1,103.099998
1151.04,103.080002
1154.88,103.080002
1156.87,103.900002
1147.21,104.150002
1140.58,104.18
1123.89,104.300003
1106.78,104.540001
1120.57,104.300003
1104.49,104.150002
1110.7,104.080002
1123.75,104.580002
1122.32,104.32
1109.78,104.239998
1095.4,104.239998
1093.95,104.349998
1091.33,104.5
1109.19,104.349998
1108.06,104.300003
1122.47,103.779999
1127.0,103.93
1126.21,103.800003
1132.17,103.779999
1141.81,102.410004
1150.57,102.050003
1148.16,102.449997
1140.53,102.480003
1139.32,102.300003
1145.2,102.349998
1129.44,101.980003
1128.17,101.5
1128.84,101.480003
1134.61,101.849998
1135.82,101.949997
1118.15,101.650002
1124.09,101.050003
1139.93,101.599998
1140.6,101.449997
1135.53,101.349998
1138.11,101.449997
1122.41,101.589996
1113.89,101.029999
1107.3,100.940002
1117.49,100.650002
1119.55,100.599998
1121.53,100.650002
1113.99,100.25
1098.7,99.5
1087.12,99.400002
1095.45,99.010002
1097.28,99.449997
1096.44,99.25
1095.7,99.279999
1084.1,99.660004
1091.49,99.739998
1088.68,99.639999
1089.19,99.790001
1093.56,99.949997
1095.41,99.599998
1113.05,99.889999
1114.94,99.989998
1121.28,100.150002
1120.68,100.540001
1121.2,99.800003
1124.99,99.690002
1116.64,99.5
1122.5,99.589996
1140.42,99.489998
1142.18,99.489998
1131.33,99.160004
1136.47,99.339996
1125.29,99.0
1132.01,99.489998
1133.56,99.839996
1132.05,99.639999
1135.02,99.809998
1130.3,99.989998
1134.41,99.940002
1144.06,99.889999
1140.65,100.290001
1134.43,100.239998
1133.35,100.0
1136.2,99.410004
1140.84,100.139999
1128.94,100.290001
1125.38,100.989998
1116.21,100.989998
1118.33,100.870003
1109.11,100.940002
1112.81,100.970001
1114.35,100.800003
1115.14,100.889999
1111.47,100.989998
1106.69,100.709999
1101.39,101.010002
1100.9,101.489998
1108.67,101.25
