1.0,0.0,0.3845529677590255
1.0,0.0,0.26479070887152
1.0,0.0,0.3619393778063692
1.0,0.0,0.3782878141026256
1.0,0.0,0.6137258537835653
1.0,0.0,0.3318506670581174
1.0,0.0,0.6070783470897457
1.0,0.0,0.7969642640977902
0.6676441303692343,0.0,1.0
1.0,0.0,0.7696011464014173
1.0,0.0,0.2986578966480748
0.0,0.9046805819079644,1.0
0.0,1.0,0.2128442292971946
0.0,1.0,0.7967392034496792
0.0,1.0,0.7520078954525999
0.22352166077837882,0.0,1.0
0.0,0.8040863739890104,1.0
1.0,0.0,0.14749864403544677
1.0,0.0,0.3370322000350818
1.0,0.0,0.3575821955592586
1.0,0.0,0.6985253809801163
1.0,0.0,0.4234338374189915
1.0,0.0,0.6323231449319962
0.9641546479539748,0.0,1.0
1.0,0.0,0.471068286041057
1.0,0.0,0.35521899976313737
1.0,0.4619336826021404,0.0
0.11333541787152834,1.0,0.0
1.0,0.1378856568886407,0.0
1.0,0.0,0.0871077812821693
1.0,0.6831379609663668,0.0
1.0,0.25354683352475943,0.0
1.0,0.0,0.1825300432392618
1.0,0.0,0.12268842150071797
1.0,0.0,0.052251664617362935
1.0,0.0,0.07673427627842279
1.0,0.019661472770900384,0.0
1.0,0.0,0.09043082790573892
1.0,0.0,0.08818649568599479
1.0,0.06475541135331905,0.0
1.0,0.0,0.03709043856081584
1.0,0.0,0.010226948899271776
1.0,0.0796535147223329,0.0
1.0,0.21617661440879476,0.0
1.0,0.012289456971486033,0.0
1.0,0.04833652719137757,0.0
1.0,0.0,0.04665610861736988
1.0,0.0,0.0653240812851442
1.0,0.09594090560033226,0.0
1.0,0.14669149195112696,0.0
1.0,0.20820811242583356,0.0
1.0,0.04648382292622493,0.0
1.0,0.10155466282728126,0.0
1.0,0.12828977447199108,0.0
1.0,0.028278510901465884,0.0
1.0,0.04908737228635978,0.0
1.0,0.05424199235771117,0.0
1.0,0.12561057894731964,0.0
1.0,0.02043303877473175,0.0
1.0,0.0,0.011709249581010148
1.0,0.0,0.015950317184714957
1.0,0.0,0.24575468524699057
1.0,0.0,0.033425453750406106
1.0,0.0,0.029042773691390685
1.0,0.021847497020496248,0.0
0.0,1.0,0.25939215594190906
0.0,1.0,0.6543845427369525
1.0,0.0,0.14050877306427356
0.8762071389066948,1.0,0.0
1.0,0.0,0.3500351723162154
1.0,0.0,0.33785651954714746
1.0,0.0,0.16144741428817233
1.0,0.0,0.3398935914019892
1.0,0.0,0.2830396248820499
1.0,0.0,0.5247806199493964
1.0,0.0,0.8145478815501768
0.0,0.29226548186977064,1.0
0.037339964067710264,0.0,1.0
0.2162490136782592,0.0,1.0
0.0,0.8028098640634829,1.0
0.0,0.7247209017369385,1.0
1.0,0.0,0.21054743323895
1.0,0.15901848331514604,0.0
1.0,0.0,0.23560207851090118
1.0,0.0,0.05603106490145764
1.0,0.0,0.20704385990096372
1.0,0.28934378847608505,0.0
1.0,0.8705665202539842,0.0
0.0,1.0,0.4528061281877396
0.0,1.0,0.7228446512951335
0.0,1.0,0.7921722485010818
0.0,1.0,0.7890319415769884
0.0,1.0,0.9316266523628068
0.0,1.0,0.9361039305755353
0.0,1.0,0.8345187503779381
0.0,1.0,0.9218174757062407
0.0,1.0,0.8742200246762918
0.0,1.0,0.9229556173112072
0.0,1.0,0.8772968578399648
0.0,1.0,0.895346331632866
0.0,1.0,0.9014208031701316
0.0,1.0,0.9125062204967079
0.0,0.8838332565726573,1.0
0.0,0.9955204523850393,1.0
0.0,1.0,0.9610785321712165
0.0,1.0,0.9551077389502847
0.0,0.28226121569349655,1.0
0.52470997490389,0.0,1.0
0.7770135468949775,0.0,1.0
0.7374538611480496,0.0,1.0
1.0,0.0,0.757507699268571
1.0,0.0,0.47965978277975585
1.0,0.0,0.9281937671345181
1.0,0.0,0.665348307281335
1.0,0.0,0.7438556922377181
1.0,0.0,0.890572199607241
1.0,0.0,0.8193049412472629
1.0,0.0,0.9446706376362524
1.0,0.0,0.6400775764130482
1.0,0.0,0.4694555373317239
1.0,0.0,0.46999923843033653
1.0,0.0,0.6571757681945161
1.0,0.0,0.607500295974598
0.7838754829916946,0.0,1.0
0.4834801271063416,0.0,1.0
0.32315909779108964,0.0,1.0
0.4788000648065505,0.0,1.0
0.0,0.07214194096736086,1.0
0.0,0.3717655402530747,1.0
0.0,0.23336089393198622,1.0
0.0,0.1790663880652389,1.0
0.0,0.33876053882422485,1.0
0.0,0.21973222855104324,1.0
0.0,0.10710066446888376,1.0
0.0,0.17587223947051345,1.0
0.0,0.21871018401494283,1.0
0.0,0.4578574433644954,1.0
0.0,0.38749771497717483,1.0
0.0,0.20501666109036965,1.0
0.0,0.5048800787069426,1.0
0.0,0.526359141404123,1.0
0.0,0.47132819401417486,1.0
0.0,0.21103939576022007,1.0
0.0,0.22854777789279332,1.0
0.6608828227693935,0.0,1.0
1.0,0.0,0.9684120693352068
1.0,0.0,0.7147192579366992
1.0,0.0,0.9408307273386439
0.49957615171590214,0.0,1.0
0.6999613819052127,0.0,1.0
1.0,0.0,0.4258229791038986
1.0,0.0,0.14746280552277308
1.0,0.0,0.1895119064214448
1.0,0.0,0.07085491574027258
1.0,0.0,0.3419069896083613
1.0,0.0,0.11097683508386665
1.0,0.0,0.0037844220608049717
1.0,0.0,0.13393208708463325
1.0,0.0,0.12884756491841737
1.0,0.0,0.06444551608781544
1.0,0.0,0.10613388879562405
1.0,0.0,0.1357485401251084
1.0,0.03312951332186666,0.0
1.0,0.0,0.1430250024462555
